,/wiki/Canarian_Independent_Groups,/wiki/Confederation_of_the_Greens,/wiki/Galician_Coalition,/wiki/Galician_Nationalist_Bloc,/wiki/Galician_Socialist_Party%E2%80%93Galician_Left,/wiki/PSM%E2%80%93Nationalist_Agreement,/wiki/Progressives_for_the_Balearic_Islands,/wiki/Unity_for_the_Isles,AIC,AP,AP-PDP-PL,AP–PDP,ARM,Amaiur logo.svg,Aralar,BNG,BNG–Nós,C's,CC,CDC,CDS,CG,CHA,CUP,CiU,Compromís,Cs,DiL,EA,EE,EHB.png,ERC,ERC–CatSí,FAC,GBai,HB,ICV,IU,IU–LV,IU–UPeC,Isotipo Unidos Podemos.svg,LV,Lead,Més,NCa,NI/IC,NaBai,PA,PACMA,PAP,PAR,PCE,PDeCAT,PIB,PNV,PP,PRC,PRD,PSG–EG,PSM,PSOE,Podemos,Turnout,UCD,UIB,UPN,UPyD,UV,Unnamed: 0,Vox,date,eQuo,error,firm,size,Party_poll,Newspaper_poll,Polling_firm,Number_polling_firms
379,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6.6,6.6,,,,14.0,,,,,,,,,,,,,44.8,,,,,30.8,0.0,70,,,,3.8,,67,,2011-07-28,,,Metroscopia/El País,1203.0,False,El País,Metroscopia,1
380,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.3,,,,,,,,,,,,,5.1,5.1,,,,15.5,,,,,,,,,,,,0.8,46.3,,,,,30.8,0.0,,,,,4.3,,68,,2011-07-12,,,Simple Lógica,,False,,Simple Lógica,1
381,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,3.1,0.1,,,,,,1.1,,,,,,5.1,5.1,,,,7.1,,,,,0.2,,,,,,,1.0,43.1,,,,,36.0,0.0,,,,,3.0,,69,,2011-07-11,,,CIS,2475.0,False,,CIS,1
382,,,,,,1.2,,,,,,,,,,1.1,,,,,,,,,2.8,,,,,,,0.6,,,,,,4.4,4.4,,,,8.2,,,,,,,,,,,,1.4,44.2,,,,,37.2,0.0,,,,,2.4,,70,,2011-07-08,,,Ipsos,,False,,Ipsos,1
383,,,,1.02,,,,,,,,,,,,2.15,,,,,,,,,3.914,,,,,,,0.61,,,,,,5.96,5.96,,,,9.9,,,,,0.2,,,,,,,1.25,44.217,,,,,34.3139,0.0,,,,,3.23,,71,,2011-07-07,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
384,,,,0.32,,,,,,,,,,,,1.14,,,,,,,,,3.515,0.21,,,,,,0.71,,,,,,6.11,6.11,,,,15.5,,,,,0.1,,,,,,,1.16,46.4187,,,,,30.912,0.0,,,,,3.43,,72,,2011-07-05,,,GAD/COPE,504.0,False,COPE,GAD,1
385,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6.4,6.4,,,,14.3,,,,,,,,,,,,,44.7,,,,,30.4,0.0,70,,,,3.2,,73,,2011-06-30,,,Metroscopia/El País,1001.0,False,El País,Metroscopia,1
386,,,,0.51,,,,,,,,,,,,1.54,,,,,,,,,3.712,,,,,,,0.82,,,,,,7.07,7.07,,,,16.1,,,,,0.2,,,,,,,1.15,47.1182,,,,,31.0118,0.0,68.5,,,,3.34,,74,,2011-06-30,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
387,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.0,,,,,,,2.0,,,,,,3.5,3.5,,,,9.0,,,,,,,,,,,,1.0,47.0,,,,,38.0,0.0,,,,,1.5,,75,,2011-06-21,,,Opinión 2000/Cadena SER,1000.0,False,Cadena SER,Opinión 2000,1
388,,,,0.32,,,,,,,,,,,,1.14,,,,,,,,,3.616,0.21,,,,,,0.71,,,,,,6.21,6.21,,,,15.9,,,,,0.1,,,,,,,1.37,46.6189,,,,,30.7119,0.0,,,,,3.23,,76,,2011-06-07,,,GAD/COPE,501.0,False,COPE,GAD,1
389,,,,0.91,,,,,,,,,,,,2.04,,,,,,,,,3.915,,,,,,,0.61,,,,,,6.56,6.56,,,,12.7,,,,,0.2,,,,,,,1.15,45.5173,,,,,32.8135,0.0,,,,,3.13,,77,,2011-06-07,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
390,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.8,,,,,,,,,,,,,6.4,6.4,,,,16.9,,,,,,,,,,,,1.3,46.3,,,,,29.4,0.0,,,,,5.3,,78,,2011-06-06,,,Simple Lógica,1000.0,False,,Simple Lógica,1
391,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,1.1,,,,,,5.8,5.8,,,,13.8,,,,,,,,,,,,1.0,45.9,,,,,32.1,0.0,,,,,3.6,,79,,2011-06-02,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
392,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.2,,,,,,,,,,,,,6.2,6.2,,,,13.8,,,,,,,,,,,,,44.8,,,,,31.0,0.0,70,,,,2.5,,80,,2011-06-02,,,Metroscopia/El País,1001.0,False,El País,Metroscopia,1
393,,,,0.72,,,,,,,,,,,,1.65,,,,,,,,,3.913,,,,,,,0.72,,,,,,6.47,6.47,,,,15.7,,,,,0.2,,,,,,,1.25,47.2186,,,,,31.512,0.0,68.6,,,,3.24,,81,,2011-06-02,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
394,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.012,,,,,,,0.71,,,,,,5.87,5.87,,,,8.7,,,,,,,,,,,,1.25,44.0176,,,,,35.3133,0.0,,,,,4.14,,82,,2011-06-01,,,GESOP/El Periódico,1000.0,False,El Periódico,GESOP,1
396,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.3,,,,,,,,,,,,,6.4,6.4,,,,16.4,,,,,,,,,,,,1.1,47.0,,,,,30.6,0.0,,,,,3.9,,84,,2011-05-13,,,Simple Lógica,1016.0,False,,Simple Lógica,1
397,,,,0.81,,,,,,,,,,,,2.04,,,,,,,,,4.014,,,,,,,0.62,,,,,,6.86,6.86,,,,14.2,,,,,0.21,,,,,,,1.35,46.2173,,,,,32.0133,0.0,,,,,3.14,,85,,2011-05-06,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
398,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,12.6,,,,,,,,,,,,,44.3,,,,,31.7,0.0,70,,,,,,86,,2011-04-28,,,Metroscopia/El País,1200.0,False,El País,Metroscopia,1
399,,,,0.7,,,,,,,,,,,,1.6,,,,,,,,,3.9,,,,,,,0.9,,,,,,6.0,6.0,,,,9.0,,,,,,,,,,,,1.4,44.5,,,,,35.5,0.0,,,,,2.5,,87,,2011-04-22,,,Ikerfel/Vocento,45635.0,False,Vocento,Ikerfel,1
400,,,,0.62,,,,,,,,,,,,1.44,,,,,,,,,3.913,,,,,,,0.61,,,,,,6.67,6.67,,,,14.6,,,,,0.21,,,,,,,1.37,46.4186,,,,,31.8122,0.0,,,,,3.43,,88,,2011-04-20,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
401,,,,,,,,,,,,,,,,1.1,,,,,,,,,3.9,,,,,,,0.6,,,,,,7.2,7.2,,,,2.3,,,,,,,,,,,,1.3,40.1,,,,,37.8,0.0,,,,,2.3,,89,,2011-04-19,,,Obradoiro de Socioloxía/Público,2005.0,False,Público,Obradoiro de Socioloxía,1
402,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,15.0,,,,,,,,,,,,,45.5,,,,,30.5,0.0,72.0,,,,,,90,,2011-04-12,,,TNS Demoscopia/Antena 3,3000.0,False,Antena 3,TNS Demoscopia,1
403,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,13.6,,,,,,,,,,,,,46.3,,,,,32.7,0.0,,,,,,,91,,2011-04-08,,,Invymark/laSexta,,False,laSexta,Invymark,1
404,,,,0.5,,,,,,,,,,,,1.4,,,,,,,,,3.5,0.1,,,,,,1.3,,,,,,5.2,5.2,,,,10.4,,,,,0.4,,,,,,,1.3,43.8,,,,,33.4,0.0,,,,,3.5,,92,,2011-04-08,,,CIS,2463.0,False,,CIS,1
405,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,2.0,,,,,,4.3,4.3,,,,12.0,,,,,,,,,,,,0.7,47.0,,,,,35.0,0.0,,,,,1.5,,93,,2011-04-07,,,Opinión 2000/Cadena SER,1000.0,False,Cadena SER,Opinión 2000,1
406,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.2,,,,,,,0.9,,,,,,4.1,4.1,,,,7.5,,,,,,,,,,,,1.1,45.2,,,,,37.7,0.0,,,,,1.5,,94,,2011-04-07,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
407,,,,0.81,,,,,,,,,,,,1.84,,,,,,,,,4.114,,,,,,,0.62,,,,,,6.67,6.67,,,,13.8,,,,,0.31,,,,,,,1.26,46.1172,,,,,32.3136,0.0,,,,,3.04,,95,,2011-04-07,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
408,,,,0.21,,,,,,,,,,,,1.03,,,,,,,,,3.715,0.21,,,,,,0.82,,,,,,6.19,6.19,,,,12.2,,,,,0.21,,,,,,,1.37,45.9181,,,,,33.7128,0.0,,,,,2.93,,96,,2011-04-05,,,GAD/COPE,500.0,False,COPE,GAD,1
409,,,,0.61,,,,,,,,,,,,1.43,,,,,,,,,3.913,,,,,,,0.61,,,,,,6.68,6.68,,,,15.2,,,,,0.21,,,,,,,1.37,46.8185,,,,,31.6123,0.0,67.6,,,,3.43,,97,,2011-04-02,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
410,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,15.8,,,,,,,,,,,,,44.1,,,,,28.3,0.0,70,,,,,,98,,2011-03-31,,,Metroscopia/El País,1004.0,False,El País,Metroscopia,1
411,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,13.9,,,,,,,,,,,,,46.4,,,,,32.5,0.0,,,,,,,99,,2011-03-25,,,Invymark/laSexta,,False,laSexta,Invymark,1
412,,,,,,,,,,,,,,,,1.3,,,,,,,,,3.7,,,,,,,0.6,,,,,,8.1,8.1,,,,13.3,,,,,,,,,,,,1.7,43.5,,,,,30.2,0.0,,,,,4.8,,100,,2011-03-24,,,Obradoiro de Socioloxía/Público,1201.0,False,Público,Obradoiro de Socioloxía,1
413,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,16.4,,,,,,,,,,,,,46.0,,,,,29.6,0.0,71.3,,,,,,101,,2011-03-22,,,TNS Demoscopia/Antena 3,1000.0,False,Antena 3,TNS Demoscopia,1
414,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.2,,,,,,,1.0,,,,,,6.2,6.2,,,,16.5,,,,,,,,,,,,1.0,47.9,,,,,31.4,0.0,,,,,2.4,,102,,2011-03-09,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
415,,,,0.21,,,,,,,,,,,,1.03,,,,,,,,,3.916,0.0,,,,,,0.82,,,,,,6.511,6.511,,,,15.0,,,,,0.21,,,,,,,1.37,46.1185,,,,,31.1121,0.0,,,,,3.84,,103,,2011-03-09,,,GAD/COPE,502.0,False,COPE,GAD,1
416,,,,0.71,,,,,,,,,,,,1.74,,,,,,,,,3.914,,,,,,,0.72,,,,,,6.58,6.58,,,,13.0,,,,,0.31,,,,,,,1.26,45.917,,,,,32.9138,0.0,,,,,3.24,,104,,2011-03-07,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
417,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,15.9,,,,,,,,,,,,,44.0,,,,,28.1,0.0,70,,,,,,105,,2011-03-03,,,Metroscopia/El País,1004.0,False,El País,Metroscopia,1
418,,,,0.3,,,,,,,,,,,,1.2,,,,,,,,,4.4,,,,,,,1.0,,,,,,6.3,6.3,,,,22.7,,,,,0.4,,,,,,,1.1,47.5,,,,,28.9,0.0,68.9,,,,4.2,,106,,2011-02-25,,,JM&A,,False,,JM&A,1
419,,,,,,,,,,,,,,,,1.3,,,,,,,,,3.8,,,,,,,0.9,,,,,,7.1,7.1,,,,13.7,,,,,,,,,,,,1.3,44.4,,,,,30.7,0.0,,,,,4.3,,107,,2011-02-25,,,Obradoiro de Socioloxía/Público,1982.0,False,Público,Obradoiro de Socioloxía,1
420,,,,0.61,,,,,,,,,,,,1.43,,,,,,,,,3.813,,,,,,,0.61,,,,,,6.38,6.38,,,,13.1,,,,,0.21,,,,,,,1.37,46.0184,,,,,32.9123,0.0,68.5,,,,3.33,,108,,2011-02-23,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
421,,,,,,,,,,,,,,,,0.8,,,,,,,,,3.4,,,,,,,0.9,,,,,,7.1,7.1,,,,14.7,,,,,,,,,,,,1.1,45.8,,,,,31.1,0.0,68.5,,,,3.5,,109,,2011-02-22,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
422,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,13.8,,,,,,,,,,,,,46.1,,,,,32.3,0.0,,,,,,,110,,2011-02-11,,,Invymark/laSexta,,False,laSexta,Invymark,1
423,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.916,,,,,,,0.82,,,,,,6.39,6.39,,,,14.1,,,,,,,,,,,,1.37,46.2185,,,,,32.1125,0.0,,,,,2.72,,111,,2011-02-08,,,GAD/COPE,501.0,False,COPE,GAD,1
424,,,,0.71,,,,,,,,,,,,1.74,,,,,,,,,4.014,,,,,,,0.52,,,,,,6.46,6.46,,,,10.3,,,,,0.31,,,,,,,1.26,45.0171,,,,,34.7141,0.0,,,,,3.34,,112,,2011-02-07,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
425,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.9,,,,,,,0.9,,,,,,8.1,8.1,,,,16.1,,,,,,,,,,,,1.1,47.4,,,,,31.3,0.0,,,,,2.2,,113,,2011-02-03,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
426,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,14.9,,,,,,,,,,,,,43.3,,,,,28.4,0.0,70,,,,,,114,,2011-02-03,,,Metroscopia/El País,1005.0,False,El País,Metroscopia,1
427,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.0,,,,,,,1.1,,,,,,5.5,5.5,,,,10.0,,,,,,,,,,,,1.2,44.0,,,,,34.0,0.0,,,,,2.0,,115,,2011-02-02,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
428,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,13.9,,,,,,,,,,,,,46.3,,,,,32.4,0.0,,,,,,,116,,2011-01-28,,,Invymark/laSexta,,False,laSexta,Invymark,1
429,,,,,,,,,,,,,,,,0.8,,,,,,,,,4.8,,,,,,,0.5,,,,,,7.5,7.5,,,,13.1,,,,,,,,,,,,1.5,44.0,,,,,30.9,0.0,,,,,2.9,,117,,2011-01-21,,,Obradoiro de Socioloxía/Público,2082.0,False,Público,Obradoiro de Socioloxía,1
430,,,,,,,,,,,,,,,,0.6,,,,,,,,,3.3,,,,,,,1.0,,,,,,7.6,7.6,,,,16.8,,,,,,,,,,,,1.1,47.0,,,,,30.2,0.0,67.7,,,,2.8,,118,,2011-01-18,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
431,,,,0.5,,,,,,,,,,,,1.4,,,,,,,,,3.9,0.1,,,,,,0.8,,,,,,5.7,5.7,,,,10.1,,,,,0.2,,,,,,,1.2,44.1,,,,,34.0,0.0,,,,,2.9,,119,,2011-01-16,,,CIS,2478.0,False,,CIS,1
432,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,1.0,,,,,,6.0,6.0,,,,11.0,,,,,,,,,,,,1.0,45.0,,,,,34.0,0.0,,,,,3.4,,120,,2011-01-13,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
433,,,,0.42,,,,,,,,,,,,1.34,,,,,,,,,3.615,0.1,,,,,,0.82,,,,,,6.29,6.29,,,,15.2,,,,,0.21,,,,,,,1.47,46.5189,,,,,31.312,0.0,,,,,3.73,,121,,2011-01-11,,,GAD/COPE,500.0,False,COPE,GAD,1
434,,,,0.71,,,,,,,,,,,,1.74,,,,,,,,,4.014,,,,,,,0.62,,,,,,6.67,6.67,,,,10.8,,,,,0.31,,,,,,,1.36,45.2172,,,,,34.4139,0.0,,,,,3.54,,122,,2011-01-10,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
435,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,14.5,,,,,,,,,,,,,43.1,,,,,28.6,0.0,70,,,,,,123,,2011-01-04,,,Metroscopia/El País,1023.0,False,El País,Metroscopia,1
436,,,,0.41,,,,,,,,,,,,1.33,,,,,,,,,4.213,,,,,,,0.61,,,,,,7.41,7.41,,,,17.6,,,,,0.31,,,,,,,1.27,48.0186,,,,,30.4121,0.0,67.0,,,,3.73,,124,,2010-12-30,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
437,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.1,,,,,,,1.1,,,,,,7.5,7.5,,,,18.5,,,,,,,,,,,,1.3,49.3,,,,,30.8,0.0,,,,,1.8,,125,,2010-12-30,,,DYM/ABC,1058.0,False,ABC,DYM,1
438,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.8,,,,,,,0.9,,,,,,6.4,6.4,,,,18.4,,,,,,,,,,,,1.2,48.7,,,,,30.3,0.0,,,,,1.5,,126,,2010-12-28,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
439,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.015,,,,,,,1.01,,,,,,7.413,7.413,,,,13.5,,,,,,,,,,,,1.15,44.5178,,,,,31.012,0.0,,,,,4.24,,127,,2010-12-17,,,GESOP/El Periódico,1000.0,False,El Periódico,GESOP,1
440,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,12.1,,,,,,,,,,,,,45.5,,,,,33.4,0.0,,,,,,,128,,2010-12-17,,,Invymark/laSexta,,False,laSexta,Invymark,1
441,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,8.0,8.0,,,,22.7,,,,,,,,,,,,,47.0,,,,,24.3,0.0,65.0,,,,6.0,,129,,2010-12-16,,,JM&A,,False,,JM&A,1
442,,,,,,,,,,,,,,,,1.0,,,,,,,,,4.5,,,,,,,0.9,,,,,,7.5,7.5,,,,13.2,,,,,,,,,,,,1.6,43.2,,,,,30.0,0.0,,,,,4.5,,130,,2010-12-16,,,Obradoiro de Socioloxía/Público,1600.0,False,Público,Obradoiro de Socioloxía,1
443,,,,,,,,,,,,,,,,0.7,,,,,,,,,3.6,,,,,,,0.9,,,,,,7.4,7.4,,,,15.6,,,,,,,,,,,,1.0,46.1,,,,,30.5,0.0,70.3,,,,3.3,,131,,2010-12-14,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
444,,,,0.42,,,,,,,,,,,,1.34,,,,,,,,,3.615,0.1,,,,,,0.71,,,,,,5.98,5.98,,,,14.5,,,,,0.21,,,,,,,1.47,46.2189,,,,,31.7123,0.0,,,,,3.12,,132,,2010-12-14,,,GAD/COPE,500.0,False,COPE,GAD,1
445,,,,0.71,,,,,,,,,,,,1.8399999999999999,,,,,,,,,4.114,,,,,,,0.62,,,,,,6.77,6.77,,,,10.1,,,,,0.31,,,,,,,1.36,44.8173,,,,,34.7138,0.0,,,,,3.54,,133,,2010-12-09,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
446,,,,0.41,,,,,,,,,,,,1.33,,,,,,,,,4.314,,,,,,,0.91,,,,,,7.61,7.61,,,,17.0,,,,,0.31,,,,,,,1.27,47.6186,,,,,30.6124,0.0,67.6,,,,3.73,,134,,2010-12-07,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
447,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,12.3,,,,,,,,,,,,,45.6,,,,,33.3,0.0,,,,,,,135,,2010-12-03,,,Invymark/laSexta,,False,laSexta,Invymark,1
448,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,,,,18.8,,,,,,,,,,,,,43.1,,,,,24.3,0.0,75.3,,,,4.3,,136,,2010-12-02,,,Metroscopia/El País,1000.0,False,El País,Metroscopia,1
449,,,,0.41,,,,,,,,,,,,1.33,,,,,,,,,4.214,,,,,,,0.91,,,,,,7.21,7.21,,,,13.5,,,,,0.21,,,,,,,1.27,46.3179,,,,,32.8128,0.0,69.0,,,,3.43,,137,,2010-11-17,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
450,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.7,,,,,,,,,,,,,6.6,6.6,,,,8.7,,,,,,,,,,,,,41.3,,,,,32.6,0.0,69.8,,,,5.7,,138,,2010-11-16,,,JM&A,,False,,JM&A,1
451,,,,,,,,,,,,,,,,0.8,,,,,,,,,3.5,,,,,,,1.0,,,,,,7.1,7.1,,,,13.0,,,,,,,,,,,,0.9,45.1,,,,,32.1,0.0,66.5,,,,3.2,,139,,2010-11-16,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
452,,,,,,,,,,,,,,,,1.3,,,,,,,,,4.0,,,,,,,0.8,,,,,,6.5,6.5,,,,8.0,,,,,,,,,,,,1.0,41.2,,,,,33.2,0.0,,,,,4.5,,140,,2010-11-11,,,Obradoiro de Socioloxía/Público,2402.0,False,Público,Obradoiro de Socioloxía,1
453,,,,0.52,,,,,,,,,,,,1.44,,,,,,,,,3.413,0.1,,,,,,0.92,,,,,,5.26,5.26,,,,9.6,,,,,0.21,,,,,,,1.37,44.718,,,,,35.1135,0.0,,,,,2.92,,141,,2010-11-10,,,GAD/COPE,503.0,False,COPE,GAD,1
454,,,,0.61,,,,,,,,,,,,1.6400000000000001,,,,,,,,,4.014,,,,,,,0.62,,,,,,6.98,6.98,,,,9.6,,,,,0.31,,,,,,,1.26,44.4172,,,,,34.8138,0.0,,,,,3.64,,142,,2010-11-08,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
455,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,9.1,,,,,,,,,,,,,42.9,,,,,33.8,0.0,75.3,,,,,,143,,2010-11-04,,,Metroscopia/El País,1000.0,False,El País,Metroscopia,1
456,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,1.0,,,,,,5.5,5.5,,,,7.5,,,,,,,,,,,,1.0,45.0,,,,,37.5,0.0,,,,,3.4,,144,,2010-10-29,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
457,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.215,,,,,,,0.62,,,,,,6.67,6.67,,,,9.8,,,,,,,,,,,,1.99,42.8175,,,,,33.0133,0.0,,,,,5.15,,145,,2010-10-28,,,Noxa/La Vanguardia,1000.0,False,La Vanguardia,Noxa,1
458,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,10.1,,,,,,,,,,,,,44.3,,,,,34.2,0.0,70.0,,,,,,146,,2010-10-21,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
459,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.3,,,,,,,1.0,,,,,,6.1,6.1,,,,12.6,,,,,,,,,,,,1.3,46.4,,,,,33.8,0.0,,,,,1.9,,147,,2010-10-21,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
460,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.4,,,,,,,0.5,,,,,,6.8,6.8,,,,15.2,,,,,,,,,,,,1.3,47.6,,,,,32.4,0.0,High,,,,2.7,,148,,2010-10-17,,,Intercampo/GETS,1734.0,False,GETS,Intercampo,1
461,,,,0.7,,,,,,,,,,,,1.5,,,,,,,,,3.5,0.0,,,,,,0.8,,,,,,6.2,6.2,,,,7.9,,,,,0.2,,,,,,,1.2,42.2,,,,,34.3,0.0,,,,,4.1,,150,,2010-10-14,,,CIS,2475.0,False,,CIS,1
462,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.0,,,,,,,,,,,,,6.8,6.8,,,,16.7,,,,,,,,,,,,,45.9,,,,,29.2,0.0,68.2,,,,5.4,,151,,2010-10-13,,,JM&A,,False,,JM&A,1
463,,,,0.52,,,,,,,,,,,,1.44,,,,,,,,,3.514,0.1,,,,,,1.13,,,,,,6.31,6.31,,,,9.7,,,,,0.21,,,,,,,1.37,43.6178,,,,,33.913,0.0,,,,,3.63,,152,,2010-10-13,,,GAD/COPE,501.0,False,COPE,GAD,1
464,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,0.6,,,,,,6.0,6.0,,,,12.5,,,,,,,,,,,,2.0,46.5,,,,,34.0,0.0,,,,,3.0,,153,,2010-10-08,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
465,,,,0.41,,,,,,,,,,,,1.33,,,,,,,,,4.114,,,,,,,0.91,,,,,,7.712,7.712,,,,13.8,,,,,0.31,,,,,,,1.26,46.3175,,,,,32.5131,0.0,69.3,,,,3.63,,154,,2010-10-07,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
466,,,,0.71,,,,,,,,,,,,1.74,,,,,,,,,3.814,,,,,,,0.72,,,,,,6.79,6.79,,,,9.0,,,,,0.31,,,,,,,1.26,44.0169,,,,,35.014,0.0,,,,,3.54,,155,,2010-10-07,,,Celeste-Tel,1100.0,False,,Celeste-Tel,1
467,,,,,,,,,,,,,,,,1.4,,,,,,,,,4.8,,,,,,,1.1,,,,,,6.9,6.9,,,,13.4,,,,,,,,,,,,0.9,42.8,,,,,29.4,0.0,65,,,,5.4,,156,,2010-10-07,,,Obradoiro de Socioloxía/Público,2329.0,False,Público,Obradoiro de Socioloxía,1
468,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,14.5,,,,,,,,,,,,,43.0,,,,,28.5,0.0,75.3,,,,,,157,,2010-09-30,,,Metroscopia/El País,500.0,False,El País,Metroscopia,1
469,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.6,,,,,,,1.0,,,,,,7.8,7.8,,,,13.5,,,,,,,,,,,,1.0,44.6,,,,,31.1,0.0,68.0,,,,3.9,,158,,2010-09-21,,,TNS Demoscopia/Antena 3,,False,Antena 3,TNS Demoscopia,1
470,,,,0.52,,,,,,,,,,,,1.44,,,,,,,,,3.413,0.1,,,,,,1.23,,,,,,6.19,6.19,,,,8.2,,,,,0.21,,,,,,,1.37,43.1174,,,,,34.9137,0.0,,,,,3.32,,159,,2010-09-15,,,GAD/COPE,500.0,False,COPE,GAD,1
471,,,,0.51,,,,,,,,,,,,1.4300000000000002,,,,,,,,,4.113,,,,,,,0.92,,,,,,6.28,6.28,,,,10.0,,,,,0.21,,,,,,,1.26,45.4173,,,,,35.4136,0.0,69.6,,,,3.63,,160,,2010-09-10,,,NC Report/La Razón,1000.0,False,La Razón,NC Report,1
